,carpet_area,bedrooms,bathrooms,car_parking,furnishing,transaction_type,floor,total_floors,price,lat,long,facing_code
1008,661.0,2.0,2,2,2,1.0,1.0,18.0,1.48,19.0570479,72.8847716,3
1009,438.0,1.0,2,2,2,1.0,8.0,16.0,1.0,19.0570479,72.8847716,0
1010,916.0,3.0,2,1,2,0.0,2.0,15.0,2.6,19.064842224121094,72.88958740234375,0
1013,662.0,2.0,2,3,2,1.0,10.0,16.0,1.5,19.0570479,72.8847716,0
1015,544.0,2.0,2,1,1,1.0,9.0,17.0,1.35,19.083399,72.91521,0
1016,458.0,1.0,2,1,1,0.0,12.0,23.0,0.98,19.21943664550781,72.86719512939453,1
1017,2100.0,4.0,5,2,2,0.0,39.0,64.0,7.21,19.012138,72.849457,3
1018,881.0,2.0,2,1,1,1.0,17.0,33.0,2.7,19.157232999999998,72.84055,0
1019,990.0,2.0,2,2,1,1.0,6.0,30.0,2.3,19.103212699999997,72.9275205,0
1020,1267.0,4.0,4,1,1,1.0,10.0,21.0,3.96,19.172168,72.84689399999999,0
1021,718.0,2.0,2,0,1,1.0,13.0,23.0,1.46,19.18897247314453,72.82200622558594,0
1022,719.0,2.0,2,0,1,1.0,10.0,23.0,1.35,19.2018545,72.815272,0
1023,918.0,3.0,3,0,1,1.0,13.0,23.0,1.9,19.18897247314453,72.82200622558594,0
1024,860.0,3.0,3,0,1,0.0,6.0,7.0,2.25,19.233531951904297,72.83919525146484,0
1025,630.0,2.0,2,0,1,0.0,1.0,7.0,1.65,19.053162300000004,72.8889064,2
1026,800.0,2.0,2,1,2,0.0,5.0,26.0,2.1,19.1738042,72.873797,0
1027,1300.0,3.0,3,2,3,0.0,1.0,26.0,3.1,19.1738042,72.873797,0
1028,684.8,2.0,2,1,1,1.0,9.0,13.0,1.5,19.05013656616211,72.88745880126953,2
1029,960.0,3.0,3,2,1,1.0,5.0,23.0,1.87,19.202228546142575,72.81526947021484,0
1031,485.0,1.0,1,0,1,0.0,3.0,3.0,0.38,19.27831268310547,72.85801696777344,0
1032,1080.0,3.0,3,1,1,0.0,7.0,12.0,2.75,19.136784,72.86385899999999,0
1036,600.0,2.0,2,0,1,1.0,12.0,21.0,1.32,19.203436,72.8210452,0
1037,457.0,1.0,2,0,1,1.0,18.0,21.0,0.914,19.203436,72.8210452,0
1038,1057.0,3.0,3,1,2,1.0,2.0,11.0,3.09,19.053103,72.910448,7
1040,950.0,3.0,3,0,3,0.0,20.0,28.0,2.95,19.218041,72.8717202,1
1042,458.0,1.0,1,0,1,0.0,4.0,4.0,0.97,19.22038078308105,72.85183715820312,7
1044,1062.0,2.0,2,0,3,0.0,23.0,35.0,5.9,18.98142,72.83045,1
1047,739.0,2.0,2,1,1,0.0,2.0,42.0,3.5,18.982164,72.827559,0
1048,415.0,1.0,1,1,1,0.0,3.0,7.0,1.22,19.249834797482396,72.85407431478859,7
1053,985.0,2.0,2,2,2,0.0,29.0,45.0,2.5,19.17100978,72.87098943,0
1055,1200.0,3.0,2,1,2,0.0,2.0,6.0,5.0,19.0559409,72.82310140000001,6
1056,900.0,3.0,3,1,2,0.0,9.0,12.0,3.25,19.07658768,72.86424255,3
1057,680.0,2.0,1,1,3,0.0,4.0,6.0,0.7,19.279057571168998,72.8710168169815,0
1058,775.0,2.0,2,1,1,1.0,7.0,36.0,1.9,19.1549192106419,72.84356576222049,2
1059,636.0,2.0,2,2,2,1.0,9.0,16.0,1.5,19.0570479,72.8847716,0
1060,661.0,2.0,2,2,2,1.0,8.0,16.0,1.5,19.0570479,72.8847716,0
1063,740.0,2.0,2,1,1,0.0,5.0,7.0,1.75,19.14926528930664,72.83353424072266,0
1064,672.0,2.0,2,1,1,1.0,9.0,17.0,1.68,19.1228392525584,72.88452963231741,0
1065,1036.0,3.0,3,0,1,0.0,7.0,16.0,2.5,19.1771773695655,72.9600928443916,0
1066,690.0,2.0,2,0,2,0.0,3.0,4.0,1.45,19.1154899597168,72.87269592285156,0
1067,464.0,1.0,1,0,1,1.0,7.0,15.0,1.27,19.07906913757324,72.90797424316406,0
1070,1124.0,3.0,3,2,1,1.0,6.0,23.0,3.12,19.114625,72.88469599999999,0
1072,225.0,1.0,1,1,1,0.0,3.0,4.0,0.56,19.291004180908203,72.87786865234375,4
1074,700.0,2.0,2,1,2,0.0,5.0,18.0,1.66,19.111263,72.8956507,0
1076,572.0,2.0,2,1,2,1.0,3.0,7.0,1.38,19.209943771362305,72.83087158203125,0
1078,750.0,2.0,2,0,3,1.0,3.0,4.0,2.5,72.84046936035156,19.039152145385746,2
1080,1325.0,3.0,3,2,2,0.0,10.0,49.0,4.25,19.17167384,72.86478709,0
1081,3600.0,4.0,4,5,1,1.0,50.0,51.0,18.0,19.17167384,72.86478709,0
1084,1249.0,3.0,3,2,1,1.0,8.0,53.0,3.55,19.133092,72.93475,0
1085,962.0,3.0,3,2,1,1.0,5.0,23.0,2.2,19.181124,72.839798,0
1088,2800.0,4.0,4,2,1,0.0,29.0,50.0,13.0,18.999216,72.817199,2
1089,665.0,2.0,2,1,1,1.0,10.0,18.0,2.65,19.126281,72.83264100000001,0
1090,710.0,2.0,1,1,2,0.0,5.0,7.0,1.45,19.172304999999998,72.87261550000001,4
1093,671.0,2.0,2,1,2,1.0,11.0,22.0,1.68,19.111397,72.90142800000001,7
1094,1700.0,4.0,4,2,2,0.0,16.0,17.0,2.6,19.144893600000003,72.8368073,0
1095,1662.0,4.0,4,2,1,1.0,21.0,54.0,7.14,19.04094,72.86528100000001,0
1096,520.0,2.0,3,1,1,1.0,20.0,24.0,0.95,19.261664,72.87431099999999,0
1097,479.0,2.0,2,1,1,1.0,12.0,54.0,1.1,19.204063,72.83454300000001,7
1098,3500.0,5.0,6,6,1,1.0,13.0,14.0,20.0,19.11256980895996,72.83182525634766,7
1100,556.0,1.0,2,0,1,1.0,1.0,10.0,0.37,19.459598541259766,72.81642150878906,1
1101,845.0,3.0,3,0,1,1.0,8.0,23.0,1.99,19.152986,72.84461800000001,0
1102,1084.0,3.0,3,2,1,1.0,27.0,39.0,2.49,19.1549192106419,72.84356576222049,0
1103,908.0,3.0,2,1,1,1.0,30.0,39.0,2.08,19.1549192106419,72.84356576222049,0
1104,740.0,2.0,2,1,2,0.0,5.0,15.0,1.12,19.264989,72.873387,0
1105,480.0,1.0,1,1,2,0.0,3.0,3.0,1.15,19.233531951904297,72.83919525146484,0
1106,1200.0,3.0,3,0,2,0.0,2.0,6.0,3.25,19.07537651062012,72.86631774902344,1
1107,640.0,2.0,2,1,3,0.0,3.0,7.0,3.3,19.012988600000003,72.832718,0
1108,1357.0,3.0,3,2,1,1.0,17.0,48.0,4.8,19.04094,72.86528100000001,7
1109,700.0,2.0,2,0,2,0.0,4.0,4.0,0.38,19.4150547612552,72.8088646084862,0
1110,429.0,1.0,2,1,2,1.0,4.0,17.0,0.99,19.1180749,72.8832135,5
1115,3500.0,5.0,5,6,1,1.0,10.0,15.0,19.99,19.09882164001465,72.83206939697266,7
1116,2400.0,6.0,7,2,1,1.0,5.0,7.0,11.6,19.105440139770508,72.84111785888672,7
1117,1500.0,4.0,4,3,2,1.0,10.0,11.0,9.22,19.11102104187012,72.82988739013672,7
1118,980.0,3.0,3,0,1,1.0,17.0,22.0,1.99,19.12998,72.933221,6
1119,460.0,1.0,2,0,1,1.0,6.0,18.0,0.96,19.058856964111328,72.88351440429688,7
1120,670.0,2.0,2,1,2,1.0,7.0,20.0,1.67,19.111397,72.90142800000001,6
1125,450.0,1.0,2,0,2,0.0,0.0,3.0,0.8,19.174673080444336,72.94310760498047,5
1129,450.0,1.0,1,0,1,0.0,1.0,7.0,0.36,19.36021423339844,72.84764862060547,2
1130,973.0,3.0,3,1,1,1.0,10.0,54.0,2.12,19.204063,72.83454300000001,2
1131,2100.0,4.0,4,3,3,1.0,5.0,8.0,12.36,19.109262466430664,72.83142852783203,7
1132,1650.0,4.0,4,2,1,1.0,7.0,14.0,9.25,19.10679054260254,72.8321533203125,7
1134,380.0,1.0,2,2,1,1.0,7.0,14.0,0.338,19.471584699999998,72.80535875,1
1135,1050.0,3.0,3,1,1,0.0,8.0,22.0,3.65,19.1135137306472,72.9005669199916,0
1139,780.0,2.0,3,1,3,0.0,3.0,7.0,1.98,19.166426100000002,72.8323291,2
1140,751.0,2.0,2,1,2,1.0,4.0,20.0,1.07,19.27584635,72.87033299,0
1142,530.0,2.0,2,0,1,0.0,7.0,23.0,1.8,19.201879,72.83448299999999,0
1143,800.0,3.0,3,0,1,1.0,10.0,15.0,2.6,19.127844399999997,72.8333212,7
1144,572.0,2.0,2,0,1,0.0,9.0,12.0,1.6,19.168817899999997,72.93637509999999,0
1145,1376.0,3.0,3,2,2,1.0,25.0,54.0,7.0,19.0021289191359,72.82713785909091,7
1147,550.0,1.0,1,0,2,0.0,1.0,4.0,2.5,18.995332717895508,72.83003997802734,1
1148,430.0,1.0,2,0,2,0.0,4.0,8.0,0.85,19.215547138151,72.81810377737601,5
1151,850.0,3.0,3,1,2,1.0,22.0,22.0,1.16,19.2874366666667,72.877361,0
1152,766.0,2.0,2,0,1,0.0,5.0,14.0,1.4,19.25163486,72.87059072,0
1156,630.0,2.0,2,0,1,0.0,2.0,21.0,1.5,19.162992477416992,72.83930206298828,1
1157,1249.0,3.0,3,2,1,1.0,5.0,53.0,3.5,19.133092,72.93475,0
1158,1374.0,3.0,3,1,1,1.0,18.0,78.0,7.62,19.004529021432425,72.8311680180356,0
1159,1225.0,4.0,3,0,1,0.0,12.0,29.0,5.0,19.129387,72.827935,0
1161,737.0,2.0,2,1,1,1.0,9.0,15.0,1.8,19.0637822,72.89200500000001,0
1162,763.0,2.0,2,1,1,1.0,8.0,45.0,2.2,19.2052078,72.8633728,7
1163,381.0,1.0,2,1,1,1.0,1.0,27.0,0.79,19.2003119,72.863792,0
1165,1082.0,3.0,3,1,1,1.0,1.0,14.0,2.6,19.0637822,72.89200500000001,0
1166,1880.0,4.0,5,0,3,0.0,11.0,15.0,13.0,18.90897560119629,72.80986022949219,4
1167,600.0,2.0,2,0,2,0.0,5.0,7.0,0.49,18.952141,72.829172,2
1168,3000.0,4.0,4,2,2,1.0,38.0,58.0,23.98,19.008290300000002,72.8201324,7
1169,475.0,1.0,1,1,2,1.0,7.0,20.0,1.25,19.178033,72.877398,0
1170,754.0,2.0,2,2,1,1.0,6.0,38.0,2.1,19.156582524226803,72.938552,0
1171,690.0,2.0,2,0,1,1.0,5.0,11.0,2.1,19.07537651062012,72.86631774902344,0
1172,746.0,2.0,2,1,2,1.0,1.0,68.0,2.59,19.113713100000002,72.86100970000001,0
1173,880.0,3.0,2,2,1,1.0,15.0,22.0,1.9,19.18023681640625,72.85541534423828,2
1176,770.0,2.0,2,1,1,1.0,1.0,22.0,1.98,19.110012,72.897886,7
1177,835.0,2.0,2,1,1,1.0,7.0,24.0,3.81,19.0430729,72.840565,0
1178,835.0,2.0,2,2,1,1.0,30.0,50.0,5.91,18.99706,72.818401,7
1181,720.0,2.0,2,1,2,0.0,2.0,16.0,1.64,19.138586,72.835973,0
1183,270.0,1.0,1,0,1,1.0,4.0,7.0,0.75,19.16322135925293,72.84957885742188,0
1184,754.0,2.0,2,2,1,1.0,4.0,38.0,2.1,19.156582524226803,72.938552,0
1186,465.0,1.0,2,0,3,0.0,4.0,7.0,0.9,19.166612,72.933322,1
1190,617.0,2.0,2,1,3,0.0,1.0,5.0,3.25,19.0575439181646,72.8303441616946,7
1194,700.0,2.0,2,1,3,0.0,4.0,6.0,2.0,19.1384567,72.8074563,0
1196,550.0,2.0,2,0,3,0.0,4.0,5.0,2.3,19.08150863647461,72.83767700195312,0
1199,880.0,2.0,1,0,1,1.0,3.0,3.0,3.0,72.83082580566406,19.05522918701172,7
1201,920.0,2.0,2,1,1,1.0,15.0,75.0,6.25,19.006107,72.828829,0
1202,983.0,3.0,3,2,1,1.0,5.0,58.0,2.94,19.13680648803711,72.93067169189453,0
1203,670.0,2.0,2,2,1,1.0,7.0,23.0,2.02,19.114625,72.88469599999999,0
1205,737.0,2.0,2,1,1,1.0,6.0,15.0,1.7,19.0637822,72.89200500000001,0
1206,600.0,2.0,2,1,1,0.0,20.0,20.0,1.82,19.1077728874082,72.89723402507059,0
1207,600.0,2.0,2,1,1,0.0,1.0,20.0,1.73,19.1077728874082,72.89723402507059,0
1208,974.0,3.0,3,1,1,1.0,11.0,75.0,5.62,19.00639,72.828689,0
1209,876.0,2.0,2,2,1,1.0,13.0,22.0,6.01,19.0555163184335,72.8321900572049,7
1211,678.0,2.0,2,1,1,0.0,5.0,20.0,1.68,19.1077728874082,72.89723402507059,0
1215,332.0,1.0,1,1,2,0.0,2.0,7.0,0.96,19.210735321044922,72.84233093261719,0
1216,750.0,2.0,2,1,3,0.0,9.0,21.0,2.1,19.128953,72.9298045,0
1218,2195.0,3.0,3,1,1,1.0,15.0,78.0,9.75,19.0023383,72.82749890000001,0
1219,470.0,1.0,1,0,1,0.0,11.0,15.0,1.35,19.079998016357425,72.85449981689453,7
1220,663.0,2.0,2,1,1,1.0,31.0,43.0,1.85,19.1595755,72.9465747,0
1222,835.0,2.0,2,2,1,1.0,30.0,50.0,5.91,18.99706,72.818401,7
1223,2600.0,4.0,5,0,2,0.0,5.0,39.0,8.5,72.84268951416016,18.99842071533203,2
1224,998.0,3.0,3,2,1,1.0,7.0,38.0,2.45,19.156582524226803,72.938552,0
1226,771.0,2.0,2,2,1,1.0,5.0,58.0,2.3,19.13680648803711,72.93067169189453,0
1228,998.0,3.0,3,2,1,1.0,7.0,38.0,2.45,19.156582524226803,72.938552,0
1230,600.0,2.0,2,1,2,0.0,9.0,20.0,1.79,19.107617,72.898917,0
1231,430.0,1.0,1,1,1,0.0,3.0,7.0,0.55,19.29429,72.8681983333333,2
1232,540.0,2.0,2,1,3,0.0,7.0,7.0,0.65,19.2732249,72.8608696,0
1234,180.0,1.0,1,0,1,0.0,3.0,5.0,0.6,18.99842071533203,72.84268951416016,0
1235,400.0,2.0,2,0,1,1.0,1.0,7.0,0.65,19.174673080444336,72.94310760498047,0
1241,733.0,2.0,2,2,1,1.0,7.0,27.0,2.19,19.123708999999998,72.89286700000001,0
1243,460.0,1.0,2,0,1,1.0,7.0,18.0,0.991,19.058019638061523,72.8852310180664,6
1244,1508.0,4.0,4,0,2,0.0,6.0,12.0,8.5,19.07072639465332,72.83612823486328,0
1250,800.0,2.0,2,1,3,0.0,8.0,8.0,2.0,19.156658172607425,72.85655975341797,0
1251,735.0,2.0,2,1,1,0.0,2.0,8.0,3.05,19.095737300000003,72.8423136,7
1253,451.0,1.0,2,1,2,1.0,11.0,22.0,1.25,19.114625,72.88469599999999,2
1254,380.0,1.0,1,1,1,0.0,3.0,7.0,1.4,19.1284235,72.81987609999999,7
1255,383.0,1.0,2,1,2,1.0,10.0,12.0,0.275,19.470388412475586,72.79965209960938,5
1256,920.0,3.0,3,1,1,0.0,11.0,15.0,2.15,19.1139745,72.9035992,0
1257,1760.0,3.0,4,2,1,1.0,30.0,42.0,7.0,19.0360893,72.83735920000001,0
1258,980.0,3.0,3,1,1,1.0,14.0,39.0,2.11,19.208647,72.834066,7
1261,575.0,2.0,2,0,1,1.0,6.0,10.0,1.7,19.11923599243164,72.8638916015625,5
1263,1016.0,3.0,2,2,1,1.0,3.0,13.0,3.55,19.11441512,72.85198529,7
1264,1092.0,3.0,3,2,1,1.0,9.0,10.0,4.9,19.096529,72.851435,7
1265,818.0,2.0,2,1,1,1.0,9.0,13.0,2.86,19.11441512,72.85198529,0
1266,840.0,2.0,2,1,1,1.0,6.0,10.0,3.78,19.096529,72.851435,0
1267,1250.0,4.0,4,1,2,0.0,6.0,6.0,5.25,19.130657196044922,72.82621765136719,1
1269,2000.0,4.0,4,2,2,0.0,13.0,15.0,12.0,19.1384391784668,72.81218719482422,3
1270,767.0,2.0,2,2,1,1.0,7.0,21.0,2.21,19.110012,72.897886,0
1272,650.0,2.0,2,0,1,1.0,2.0,9.0,1.7,19.233531951904297,72.83919525146484,0
1273,500.0,1.0,2,1,1,0.0,4.0,7.0,1.2,19.233531951904297,72.83919525146484,0
1277,674.0,2.0,2,2,1,0.0,3.0,22.0,1.9,19.195988,72.868512,2
1278,390.0,1.0,2,0,2,0.0,6.0,15.0,0.27,19.46398494,72.79705772,0
1279,505.0,1.0,1,0,1,0.0,3.0,4.0,0.35,19.369335174560547,72.8061294555664,0
1281,642.0,2.0,2,1,1,1.0,13.0,22.0,1.7,19.24197578430176,72.84750366210938,0
1283,445.0,1.0,2,0,1,0.0,5.0,7.0,0.9,19.18897247314453,72.82200622558594,0
1284,720.0,2.0,2,1,2,1.0,2.0,22.0,1.32,19.24006691,72.8703184,0
1287,540.0,1.0,1,0,1,1.0,1.0,3.0,1.1,19.113626999999997,72.93028000000001,0
1288,490.0,1.0,1,1,1,0.0,3.0,7.0,1.3,19.233531951904297,72.83919525146484,0
1289,763.0,2.0,2,1,1,1.0,33.0,43.0,2.1,19.158125,72.94748100000001,7
1290,371.0,1.0,1,1,2,1.0,5.0,12.0,1.31,19.113012100000002,72.8524113,0
1291,464.0,2.0,2,1,2,1.0,6.0,12.0,1.41,19.113012100000002,72.8524113,0
1292,520.0,2.0,1,0,1,0.0,5.0,6.0,2.49,18.997352600097656,72.8139419555664,0
1294,1200.0,3.0,3,0,1,0.0,3.0,6.0,5.97,18.954286575317386,72.80132293701172,0
1295,425.0,1.0,2,0,1,1.0,12.0,17.0,1.02,19.174673080444336,72.94310760498047,7
1296,429.0,1.0,1,2,1,1.0,10.0,17.0,1.08,19.1180749,72.8832135,0
1297,577.0,2.0,2,2,1,1.0,10.0,17.0,1.45,19.1180749,72.8832135,0
1298,788.0,3.0,3,2,1,1.0,10.0,15.0,2.0,19.062699,72.892612,0
1299,649.0,2.0,2,1,2,1.0,15.0,30.0,1.9,19.098074,72.91985,0
1300,643.0,3.0,3,2,2,1.0,7.0,35.0,2.2,19.170591,72.937278,0
1303,730.0,2.0,2,1,1,0.0,6.0,12.0,1.92,19.0327987670898,72.896354675293,0
1304,406.0,1.0,2,0,1,0.0,4.0,7.0,0.95,19.032798767089844,72.89635467529297,0
1305,1190.0,3.0,3,1,1,1.0,15.0,24.0,4.5,19.233531951904297,72.83919525146484,0
1306,475.0,1.0,2,1,1,0.0,2.0,8.0,1.2,19.233531951904297,72.83919525146484,2
1307,455.0,1.0,2,1,1,1.0,6.0,40.0,1.73,19.0396375,72.876989,0
1308,923.0,2.0,2,2,1,1.0,20.0,40.0,3.35,19.0396375,72.876989,0
1309,1323.0,3.0,3,2,1,1.0,20.0,40.0,4.5,19.0396375,72.876989,0
1310,828.0,2.0,2,1,2,0.0,4.0,6.0,1.8,19.123639,72.84524,0
1311,420.0,1.0,2,1,1,0.0,5.0,18.0,1.45,18.976564407348636,72.83280944824219,0
1312,893.0,2.0,2,1,1,0.0,34.0,78.0,3.9,19.00639,72.828689,1
1314,1325.0,3.0,3,2,2,0.0,20.0,36.0,3.6,19.146426,72.7957,2
1315,445.0,1.0,2,1,2,1.0,11.0,18.0,1.0,19.0570479,72.8847716,0
1316,444.0,1.0,2,1,2,1.0,7.0,18.0,0.99,19.0570479,72.8847716,0
1317,624.0,2.0,2,1,2,1.0,8.0,18.0,1.31,19.0570479,72.8847716,0
1318,617.0,2.0,2,1,2,1.0,7.0,18.0,1.3,19.0570479,72.8847716,0
1319,660.0,2.0,2,1,2,1.0,8.0,18.0,1.41,19.0570479,72.8847716,0
1320,661.0,2.0,2,1,2,1.0,8.0,18.0,1.45,19.0570479,72.8847716,0
1321,733.0,2.0,2,1,1,1.0,15.0,40.0,1.17,19.2148536,72.83766990000001,0
1322,775.0,2.0,2,1,1,1.0,15.0,40.0,1.24,19.2148536,72.83766990000001,0
1323,680.0,2.0,2,1,2,0.0,9.0,22.0,1.62,19.208716895240897,72.87022752753909,0
1326,605.0,2.0,2,1,1,1.0,2.0,4.0,0.37,19.356278,72.85000500000001,2
1327,980.0,3.0,2,2,1,1.0,15.0,40.0,1.56,19.2148536,72.83766990000001,0
1328,1145.0,3.0,3,2,1,1.0,6.0,13.0,4.92,19.0951379201738,72.8473618199342,0
1329,439.0,1.0,2,1,2,1.0,3.0,18.0,1.1,19.0570479,72.8847716,0
1330,625.0,2.0,2,1,2,1.0,6.0,18.0,1.3,19.0570479,72.8847716,2
1331,1042.0,3.0,2,1,1,0.0,42.0,44.0,2.75,19.152852,72.840615,1
1332,1700.0,3.0,3,0,1,0.0,4.0,4.0,7.25,18.97146987915039,72.80950927734375,0
1335,570.0,2.0,2,0,2,1.0,27.0,31.0,1.77,19.16885607,72.87786054,1
1336,438.0,1.0,2,1,2,1.0,6.0,18.0,1.11,19.0570479,72.8847716,0
1338,670.0,2.0,2,1,1,0.0,3.0,7.0,1.52,19.210841000000002,72.8755987441594,0
1339,625.0,2.0,2,1,2,1.0,8.0,18.0,1.35,19.0570479,72.8847716,0
1340,626.0,2.0,2,1,2,1.0,8.0,18.0,1.34,19.0570479,72.8847716,0
1341,660.0,2.0,2,1,2,1.0,7.0,18.0,1.33,19.0570479,72.8847716,0
1342,444.0,1.0,2,1,2,1.0,6.0,18.0,0.991,19.0570479,72.8847716,0
1343,710.0,2.0,2,1,1,1.0,11.0,32.0,2.25,19.1652117,72.84252912,0
1344,1000.0,3.0,3,1,2,0.0,20.0,23.0,2.4,19.210299364194103,72.8655740905348,0
1345,380.0,1.0,1,1,1,1.0,6.0,17.0,1.55,19.113630999999998,72.905609,0
1346,450.0,1.0,2,1,1,0.0,4.0,7.0,1.32,19.11559447,72.90996700000001,0
1347,689.0,2.0,2,1,1,1.0,10.0,16.0,1.7,19.1228392525584,72.88452963231741,0
1348,885.0,3.0,3,2,1,1.0,10.0,16.0,2.45,19.1228392525584,72.88452963231741,0
1349,637.0,2.0,2,0,1,1.0,8.0,14.0,0.48,19.470536,72.808309,0
1351,1081.0,3.0,3,2,2,0.0,7.0,27.0,4.22,19.140335,72.86436198,3
1353,2200.0,4.0,4,4,1,0.0,26.0,30.0,9.0,19.2161816534615,72.87532734873591,0
1354,1346.0,4.0,4,3,1,1.0,36.0,55.0,4.2,19.2248756,72.86314300000001,0
1355,936.0,2.0,2,2,2,0.0,12.0,45.0,2.33,19.17100978,72.87098943,3
1359,322.0,1.0,1,1,2,1.0,10.0,42.0,0.67,19.202279,72.82840999999999,0
1360,67.0,2.0,2,1,1,1.0,15.0,43.0,1.77,19.1595755,72.9465747,0
1361,643.0,2.0,2,1,2,1.0,7.0,35.0,1.7,19.170591,72.937278,0
1362,977.0,3.0,3,1,2,1.0,7.0,35.0,2.5,19.170591,72.937278,0
1364,550.0,2.0,2,1,1,1.0,9.0,30.0,1.45,19.204953500000002,72.870612,0
1365,668.0,2.0,2,1,1,0.0,9.0,13.0,2.3,19.067447,72.900278,0
1366,410.0,1.0,2,0,1,1.0,12.0,22.0,0.95,19.190514,72.811097,0
1367,820.0,3.0,4,0,1,1.0,22.0,22.0,1.9,19.190514,72.811097,0
1368,435.0,1.0,2,0,1,1.0,12.0,17.0,0.94,19.18897247314453,72.82200622558594,0
1369,375.0,1.0,2,0,1,1.0,2.0,22.0,0.33,19.24061584472656,73.09513092041016,0
1370,662.0,2.0,2,1,1,1.0,7.0,23.0,1.58,19.051158905029297,72.886474609375,7
1371,1350.0,3.0,3,2,1,1.0,27.0,65.0,5.3,18.9918227986647,72.841247747115,2
1372,922.0,2.0,2,1,1,1.0,27.0,65.0,3.96,18.9918227986647,72.841247747115,2
1373,1600.0,4.0,4,3,1,1.0,27.0,65.0,6.76,18.9918227986647,72.841247747115,2
1374,2600.0,4.0,5,2,2,0.0,9.0,39.0,8.5,72.84268951416016,18.99842071533203,2
1376,1.0,3.0,4,2,1,1.0,15.0,42.0,3.85,19.0396375,72.876989,0
1377,750.0,2.0,2,0,3,0.0,19.0,21.0,2.0,19.233531951904297,72.83919525146484,0
1379,435.0,1.0,2,0,2,0.0,6.0,7.0,0.94,19.17347383,72.87304773,0
1380,390.0,1.0,1,0,1,0.0,3.0,7.0,0.9,19.214032999999997,72.8627501,0
1381,1886.0,4.0,3,2,2,1.0,18.0,22.0,6.8,19.028239000000003,72.87855,0
1382,750.0,2.0,2,0,1,1.0,6.0,15.0,1.65,19.07906913757324,72.90797424316406,0
1383,842.0,3.0,3,2,3,0.0,3.0,27.0,4.1,19.1179513,72.909637,7
1386,360.0,2.0,2,0,3,0.0,13.0,18.0,1.2,19.155758339662,72.9398606669063,0
1389,729.0,2.0,2,1,1,1.0,12.0,23.0,1.2,19.2018545,72.815272,0
1390,671.0,2.0,2,1,1,1.0,25.0,40.0,1.5,19.191485,72.83739,0
1391,809.0,2.0,2,1,1,1.0,29.0,41.0,1.7,19.198206,72.837533,0
1392,575.0,2.0,2,1,1,1.0,5.0,7.0,1.45,19.1302547454834,72.8354263305664,0
1393,2335.0,5.0,5,2,1,0.0,23.0,23.0,7.0,19.1754207611084,72.85350799560547,2
1394,1060.0,2.0,2,0,1,0.0,15.0,15.0,2.9,19.0627555847168,72.85449981689453,0
1396,1275.0,3.0,3,2,1,1.0,18.0,54.0,5.51,19.04094,72.86528100000001,0
1397,2600.0,4.0,5,0,2,0.0,5.0,39.0,8.5,72.84268951416016,18.99842071533203,2
1398,775.0,2.0,2,0,3,0.0,10.0,16.0,2.0,19.19601167,72.84080157,4
1400,1320.0,4.0,4,3,3,1.0,4.0,4.0,5.25,72.84517669677734,19.029010772705078,7
1405,851.0,2.0,2,0,1,1.0,10.0,19.0,3.2,19.06680489,72.85129455,0
1406,857.0,2.0,2,1,2,1.0,11.0,20.0,2.8,19.06680489,72.85129455,7
1407,1034.0,3.0,3,2,2,1.0,11.0,20.0,3.8,19.06680489,72.85129455,7
1408,986.0,3.0,2,2,2,1.0,10.0,20.0,3.2,19.06680489,72.85129455,0
1411,1122.0,3.0,3,2,2,1.0,11.0,20.0,4.1,19.06680489,72.85129455,7
1412,1317.0,3.0,3,2,2,1.0,12.0,20.0,5.4,19.06680489,72.85129455,0
1414,632.0,2.0,2,1,1,1.0,2.0,10.0,2.29,19.073390300000003,72.8654319,0
1415,822.0,3.0,3,1,1,1.0,4.0,10.0,2.98,19.073390300000003,72.8654319,7
1416,400.0,1.0,1,0,1,0.0,13.0,14.0,1.1,19.032798767089844,72.89635467529297,3
1417,1080.0,3.0,3,1,2,0.0,1.0,14.0,2.25,19.0637822,72.89200500000001,0
1423,900.0,2.0,2,1,2,1.0,15.0,22.0,3.21,19.028239000000003,72.87855,0
1425,385.0,1.0,2,2,1,0.0,5.0,7.0,0.3,19.35926793,72.85687374,2
1426,444.0,1.0,2,1,2,0.0,10.0,22.0,0.8,19.251020999999998,72.872086,0
1428,1000.0,2.0,2,1,2,0.0,3.0,40.0,2.6,19.157602,72.945243,3
1429,508.0,2.0,2,0,2,1.0,3.0,22.0,0.86,19.2874366666667,72.877361,2
1431,676.0,2.0,2,1,1,0.0,20.0,22.0,1.6,19.252337899999997,72.849549,0
1432,700.0,2.0,2,1,1,1.0,14.0,22.0,1.8,19.0401924030385,72.8937410516337,7
1433,700.0,2.0,2,1,1,1.0,14.0,22.0,1.8,19.0401924030385,72.8937410516337,3
1434,716.0,2.0,2,2,1,1.0,5.0,23.0,1.37,19.202228,72.815271,0
1439,485.0,1.0,1,0,1,0.0,3.0,3.0,0.275,19.399539947509766,72.86042022705078,0
1441,410.0,1.0,2,0,1,1.0,2.0,22.0,0.95,19.190513610839844,72.81109619140625,7
1442,413.0,1.0,2,0,1,1.0,12.0,17.0,0.9,19.1886102,72.83497740000001,0
1443,435.0,1.0,2,0,1,1.0,12.0,17.0,0.94,19.1886102,72.83497740000001,0
1444,645.0,2.0,2,1,1,1.0,23.0,45.0,1.48,19.147269,72.848351,0
